ALBACETE	ALMANSA	ALMANSA	2640	AVENIDA_MADRID,_11	N	-1.108	38.871556	1.264	0	1.324	0	0	1.154	1.214	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-V:_07:00-19:00	L-V:_07:00-19:00_(A)
ALBACETE	ALMANSA	ALMANSA	2640	AVENIDA_CIRCUNVALACION,_9	N	-1.098889	38.879167	1.264	0	0	1.389	0	1.154	1.214	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
ALBACETE	ALMANSA	ALMANSA	2640	AUTOVIA_A-31_KM._140	D	-1.17575	38.875028	1.249	0	0	1.389	0	1.139	1.219	0	0	0	0	0	0	0	0	0	0	SHELL	P	OM	L-D:_07:00-23:00	L-D:_07:00-23:00_(A)
ALBACETE	ALMANSA	ALMANSA	2640	AUTOVIA_A-31_KM._143,350	I	-1.143722	38.878278	1.259	0	0	1.384	0	1.15	1.21	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
ALBACETE	ALMANSA	ALMANSA	2640	AVENIDA_CIRCUNVALACION,_17	N	-1.089278	38.874083	0	0	0	0	0	1.059	0	0	0	0	0	0	0	0	0	0	0	GASÓLEOS_S._ALMANSA	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	ALMANSA	ALMANSA	2640	CALLE_INFANTE_DON_JUAN_MANUEL,_4	D	-1.10125	38.874583	1.159	0	0	0	0	1.069	0	0	0	0	0	0	0	0	0	0	0	QUALITY_ALMANSA	P	dm	L-D:_24H	L-J:_00:00-08:00_(D),_08:00-21:30_(P),_21:30-23:59_(D);_V:_00:00-08:00_(D),_08:00-22:00_(P),_22:00-23:59_(D);_S-D:_00:00-09:30_(D),_09:30-14:30_(P),_14:30-23:59_(D)
ALBACETE	ALPERA	ALPERA	2690	BONETE,_S/Nº	N	-1.236552	38.958875	1.055	0	0	0	0	0.994	0	0.57	0	0	0	0	0	0	0	0	0	COOPERATIVA_SANTA_CRUZ_DE_ALPERA	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	BONETE	BONETE	2691	CR_N-430,_566,3	I	-1.331611	38.876111	1.259	0	0	1.379	0	1.179	1.239	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
ALBACETE	BONETE	BONETE	2691	AUTOVIA_A-31_KM._126	D	-1.3315	38.875861	1.259	0	0	1.379	0	1.179	1.239	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
ALBACETE	BONILLO_(EL)	BONILLO_(EL)	2610	CALLE_CARRETERA_MUNERA,_2	D	-2.535056	38.953361	1.239	0	0	1.359	0	1.139	1.209	0.841	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	S-D:_07:00-15:00	S-D:_07:00-15:00_(A)
